"","trainpred.rf","trainpred.gbm","trainpred.el1","trainpred.el2"
"1149","A","A","C","C"
"1150","A","A","A","A"
"1151","A","A","A","A"
"1152","A","A","A","A"
"1153","A","A","A","A"
"1154","A","A","A","A"
"1155","A","A","A","A"
"1156","A","A","A","A"
"1157","A","A","A","A"
"1158","A","A","A","A"
"1159","A","A","A","A"
"1160","A","A","A","A"
"1161","A","A","A","A"
"1162","A","A","A","A"
"1163","A","A","A","A"
"1164","A","A","A","A"
"1165","A","A","A","A"
"1166","A","A","A","A"
"1167","A","A","A","A"
"1168","A","A","A","A"
"1169","A","A","A","A"
"1170","A","A","A","A"
"1171","A","A","A","A"
"1172","A","A","A","A"
"1173","A","A","A","A"
"1174","A","A","A","A"
"1175","A","A","A","A"
"1176","A","A","A","A"
"1177","A","A","A","A"
"1178","A","A","A","A"
"1179","A","A","C","A"
"1180","A","A","A","A"
"1181","A","A","C","A"
"1182","A","A","A","A"
"1183","A","A","A","A"
"1184","A","A","A","A"
"1185","A","A","A","A"
"1186","A","A","A","A"
"1187","A","A","A","A"
"1188","A","A","A","A"
"1189","A","A","A","A"
"1190","A","A","A","A"
"1191","A","A","A","A"
"1192","A","A","A","A"
"1193","A","A","A","A"
"1194","A","A","A","A"
"1195","A","A","A","A"
"1196","A","A","A","A"
"1197","A","A","A","A"
"1198","A","A","A","A"
"1199","A","A","A","A"
"1200","A","A","A","A"
"1201","A","A","A","A"
"1202","A","A","A","A"
"1203","A","A","A","A"
"1204","A","A","A","A"
"1205","A","A","A","A"
"1206","A","A","A","A"
"1207","A","A","A","A"
"1208","A","A","A","A"
"1209","A","A","A","A"
"1210","A","A","A","A"
"1211","A","A","A","A"
"1212","A","A","A","A"
"1213","A","A","A","A"
"1214","A","A","A","A"
"1215","A","A","A","A"
"1216","A","A","A","A"
"1217","A","A","A","A"
"1218","A","A","A","A"
"1219","A","A","A","A"
"1220","A","A","A","A"
"1221","A","A","A","A"
"1222","A","A","A","A"
"1223","A","A","A","A"
"1224","A","A","A","A"
"1225","A","A","A","A"
"1226","A","A","A","A"
"1227","A","A","A","A"
"1228","A","A","A","A"
"1229","A","A","A","A"
"1230","A","A","A","A"
"1231","A","A","A","A"
"1232","A","A","A","A"
"1233","A","A","A","A"
"1234","A","A","A","A"
"1235","A","A","B","A"
"1236","A","A","B","B"
"1237","A","A","A","A"
"1238","A","A","A","A"
"1239","A","A","B","B"
"1240","A","A","B","B"
"1241","A","A","B","A"
"1242","A","A","B","B"
"1243","A","A","B","B"
"1244","A","A","A","A"
"1245","A","A","A","A"
"1246","A","A","A","A"
"1247","A","A","A","A"
"1248","A","A","A","A"
"1249","A","A","A","A"
"1250","A","A","A","A"
"1251","A","A","A","A"
"1252","A","A","A","A"
"1253","A","A","A","A"
"1254","A","A","A","A"
"1255","A","A","A","A"
"1256","A","A","A","A"
"1257","A","A","A","A"
"1258","A","A","A","A"
"1259","A","A","A","A"
"1260","A","A","A","A"
"1261","A","A","A","A"
"1262","A","A","A","A"
"1263","A","A","A","A"
"1264","A","A","A","A"
"1265","A","A","A","A"
"1266","A","A","A","A"
"1267","A","A","A","A"
"1268","A","A","A","A"
"1269","A","A","A","A"
"1270","A","A","A","A"
"1271","A","A","A","A"
"1272","A","A","A","A"
"1273","A","A","A","A"
"1274","A","A","A","A"
"1275","A","A","A","A"
"1276","A","A","B","B"
"1277","A","A","A","A"
"1278","A","A","A","A"
"1279","A","A","A","A"
"1280","A","A","A","A"
"1281","A","A","A","A"
"1282","A","A","A","A"
"1283","A","A","A","A"
"1284","A","A","A","A"
"1285","A","A","A","A"
"1286","A","A","A","A"
"1287","A","A","A","A"
"1288","A","A","A","A"
"1289","A","A","A","A"
"1290","A","A","A","A"
"1291","A","A","A","A"
"1292","A","A","A","A"
"1293","A","A","A","A"
"1294","A","A","A","A"
"1295","A","A","A","A"
"1296","A","A","A","A"
"1297","A","A","A","A"
"1298","A","A","A","A"
"1299","A","A","A","A"
"1300","A","A","A","A"
"1301","A","A","A","A"
"1302","A","A","A","A"
"1303","A","A","A","A"
"1304","A","A","A","A"
"1305","A","A","A","A"
"1306","A","A","A","A"
"1307","A","A","A","A"
"1308","A","A","A","A"
"1309","A","A","A","A"
"1310","A","A","A","A"
"1311","A","A","A","A"
"1312","A","A","A","A"
"1313","A","A","A","A"
"1314","A","A","A","A"
"1315","A","A","A","A"
"1316","A","A","A","A"
"1317","A","A","A","A"
"1318","A","A","A","A"
"1319","A","A","A","A"
"1320","A","A","A","A"
"1321","A","A","A","A"
"1322","A","A","A","A"
"1323","A","A","A","A"
"1324","A","A","A","A"
"1325","A","A","A","A"
"1326","A","A","A","A"
"1327","A","A","A","A"
"1328","A","A","A","A"
"1329","A","A","A","A"
"1330","A","A","A","A"
"1331","A","A","A","A"
"1332","A","A","A","A"
"1333","A","A","A","A"
"1334","A","A","A","A"
"1335","A","A","A","A"
"1336","A","A","A","A"
"1337","A","A","A","A"
"1338","A","A","A","A"
"1339","A","A","A","A"
"1340","A","A","A","A"
"1341","A","A","A","A"
"1342","A","A","A","A"
"1343","A","A","A","A"
"1344","A","A","A","A"
"1345","A","A","A","A"
"1346","A","A","A","A"
"1347","A","A","A","A"
"1348","A","A","A","A"
"1349","A","A","A","A"
"1350","A","A","A","A"
"1351","A","A","A","A"
"1352","A","A","A","A"
"1353","A","A","A","A"
"1354","A","A","A","A"
"1355","A","A","A","A"
"1356","A","A","A","A"
"1357","A","A","A","A"
"1358","A","A","A","A"
"1359","A","A","A","A"
"1360","A","A","A","A"
"1361","A","A","A","A"
"1362","A","A","A","A"
"1363","A","A","A","A"
"1364","A","A","A","A"
"1365","A","A","A","A"
"1366","A","A","A","A"
"1367","A","A","A","A"
"1368","A","A","A","A"
"1369","A","A","A","A"
"1370","A","A","A","A"
"1371","A","A","A","A"
"1372","A","A","A","A"
"1373","A","A","A","A"
"1374","A","A","A","A"
"1375","A","A","A","A"
"1376","A","A","A","A"
"1377","A","A","A","A"
"1378","A","A","A","A"
"1379","A","A","A","A"
"1380","A","A","A","A"
"1381","A","A","A","A"
"1382","A","A","A","A"
"1383","A","A","A","A"
"1384","A","A","A","A"
"1385","A","A","A","A"
"1386","A","A","A","A"
"1387","A","A","A","A"
"1388","A","A","A","A"
"1389","A","A","A","A"
"1390","A","A","A","A"
"1391","A","A","A","A"
"1392","A","A","A","A"
"1393","A","A","A","A"
"1394","A","A","A","A"
"1395","A","A","A","A"
"1396","A","A","A","A"
"1397","A","A","A","A"
"1398","A","A","A","A"
"1399","A","A","A","A"
"1400","A","A","A","A"
"1401","A","A","A","A"
"1402","A","A","A","A"
"1403","A","A","A","A"
"1404","A","A","A","A"
"1405","A","A","A","A"
"1406","A","A","A","A"
"1407","A","A","A","A"
"1408","A","A","A","A"
"1409","A","A","A","A"
"1410","A","A","A","A"
"1411","A","A","A","A"
"1412","A","A","A","A"
"1413","A","A","A","A"
"1414","A","A","A","A"
"1415","A","A","A","A"
"1416","A","A","A","A"
"1417","A","A","A","A"
"1418","A","A","A","A"
"1419","A","A","A","A"
"1420","A","A","A","A"
"1421","A","A","A","A"
"1422","A","A","A","A"
"1423","A","A","A","A"
"1424","A","A","A","A"
"1425","A","A","A","A"
"1426","A","A","A","A"
"1427","A","A","A","A"
"1428","A","A","A","A"
"1429","A","A","A","A"
"1430","A","A","A","A"
"1431","A","A","A","A"
"1432","A","A","A","A"
"1433","A","A","A","A"
"1434","A","A","A","A"
"1435","A","A","D","A"
"1436","A","A","D","D"
"1437","A","A","A","A"
"1438","A","A","A","A"
"1439","A","A","A","A"
"1440","A","A","A","A"
"1441","A","A","A","A"
"1442","A","A","A","A"
"1443","A","A","A","A"
"1444","A","A","A","A"
"1445","A","A","A","A"
"1446","A","A","A","A"
"1447","A","A","A","A"
"1448","A","A","A","A"
"1449","A","A","A","A"
"1450","A","A","A","A"
"1451","A","A","A","A"
"1452","A","A","A","A"
"1453","A","A","A","A"
"1454","A","A","A","A"
"1455","A","A","A","A"
"1456","A","A","A","A"
"1457","A","A","A","A"
"1458","A","A","A","A"
"1459","A","A","A","A"
"1460","A","A","A","A"
"1461","A","A","A","A"
"1462","A","A","A","A"
"1463","A","A","A","A"
"1464","A","A","A","A"
"1465","A","A","A","A"
"1466","A","A","A","A"
"1467","A","A","A","A"
"1468","A","A","D","D"
"1469","A","A","D","D"
"1470","A","A","A","A"
"1471","A","A","A","A"
"1472","A","A","A","A"
"1473","A","A","A","A"
"1474","A","A","B","A"
"1475","A","A","A","A"
"1476","A","A","A","A"
"1477","A","A","A","A"
"1478","A","A","A","A"
"1479","A","A","A","A"
"1480","A","A","A","A"
"1481","A","A","A","A"
"1482","A","A","A","A"
"1483","A","A","A","A"
"1484","A","A","A","A"
"1485","A","A","A","A"
"1486","A","A","A","A"
"1487","A","A","A","A"
"1488","A","A","A","A"
"1489","A","A","A","A"
"1490","A","A","A","A"
"1491","A","A","A","A"
"1492","A","A","A","A"
"1493","A","A","A","A"
"1494","A","A","A","A"
"1495","A","A","A","A"
"1496","A","A","C","C"
"1497","A","A","A","A"
"1498","A","A","A","A"
"1499","A","A","A","A"
"1500","A","A","A","A"
"1501","A","A","A","A"
"1502","A","A","A","A"
"1503","A","A","A","A"
"1504","A","A","A","A"
"1505","A","A","A","A"
"1506","A","A","A","A"
"1507","A","A","D","D"
"1508","A","A","A","A"
"1509","A","A","A","A"
"1510","A","A","A","A"
"1511","A","A","A","A"
"1512","A","A","A","A"
"1513","A","A","A","A"
"1514","A","A","A","A"
"1515","A","A","A","A"
"1516","A","A","E","E"
"1517","A","A","E","E"
"1518","A","A","A","A"
"1519","A","A","D","A"
"1520","A","A","A","A"
"1521","A","A","A","A"
"1522","A","A","D","A"
"1523","A","A","A","A"
"1524","A","A","D","D"
"1525","A","A","A","A"
"1526","A","A","A","A"
"1527","A","A","A","E"
"1528","A","A","A","A"
"1529","A","A","D","E"
"1530","A","A","A","A"
"1531","A","A","A","A"
"1532","A","A","D","A"
"1533","A","A","A","A"
"1534","A","A","A","A"
"1535","A","A","D","A"
"1536","A","A","D","A"
"1537","A","A","A","A"
"1538","A","A","A","A"
"1539","A","A","A","A"
"1540","A","A","A","A"
"1541","A","A","A","A"
"1542","A","A","A","A"
"1543","A","A","A","A"
"1544","A","A","C","C"
"1545","A","A","A","A"
"1546","A","A","C","A"
"1547","A","A","C","C"
"1548","A","A","A","A"
"1549","A","A","A","A"
"1550","A","A","C","C"
"1551","A","A","C","A"
"1552","A","A","A","A"
"1553","A","A","A","A"
"1554","A","A","C","A"
"1555","A","A","A","A"
"1556","A","A","A","A"
"1557","A","A","A","A"
"1558","A","A","A","A"
"1559","A","A","A","A"
"1560","A","A","A","A"
"1561","A","A","A","A"
"1562","A","A","A","A"
"1563","A","A","A","A"
"1564","A","A","A","A"
"1565","A","A","A","A"
"1566","A","A","A","A"
"1567","A","A","A","A"
"1568","A","A","A","A"
"1569","A","A","A","A"
"1570","A","A","A","A"
"1571","A","A","A","A"
"1572","A","A","A","A"
"1573","A","A","D","D"
"1574","A","A","A","A"
"1575","A","A","A","A"
"1576","A","A","A","B"
"1577","A","A","A","A"
"1578","A","A","A","A"
"1579","A","A","A","A"
"1580","A","A","A","A"
"1581","A","A","B","B"
"1582","A","A","B","B"
"1583","A","A","E","E"
"1584","A","A","D","D"
"1585","A","A","D","D"
"1586","A","A","D","D"
"1587","A","A","D","A"
"1588","A","A","D","A"
"1589","A","A","D","A"
"1590","A","A","D","A"
"1591","A","A","A","A"
"1592","A","A","A","A"
"1593","A","A","A","A"
"1594","A","A","A","A"
"1595","A","A","A","A"
"1596","A","A","A","A"
"1597","A","A","C","C"
"1598","A","A","C","A"
"1599","A","A","C","C"
"1600","A","A","A","A"
"1601","A","A","C","A"
"1602","A","A","A","A"
"1603","A","A","C","C"
"1604","A","A","C","A"
"1605","A","A","A","A"
"1606","A","A","C","A"
"1607","A","A","A","A"
"1608","A","A","C","C"
"1609","A","A","A","A"
"1610","A","A","A","A"
"1611","A","A","A","A"
"1612","A","A","C","A"
"1613","A","A","A","A"
"1614","A","A","A","A"
"1615","A","A","A","A"
"1616","A","A","A","A"
"1617","A","A","A","A"
"1618","A","A","A","A"
"1619","A","A","D","A"
"1620","A","A","D","D"
"1621","A","A","D","D"
"1622","A","A","D","D"
"1623","A","A","A","A"
"1624","A","A","A","A"
"1625","A","A","A","A"
"1626","A","A","A","A"
"1627","A","A","A","A"
"1628","A","A","A","A"
"1629","A","A","A","A"
"1630","A","A","A","A"
"1631","A","A","A","A"
"1632","A","A","C","C"
"1633","A","A","C","C"
"1634","A","A","C","C"
"1635","A","A","C","C"
"1636","A","A","C","C"
"1637","A","A","C","C"
"1638","A","A","C","C"
"1639","A","A","C","C"
"1640","A","A","A","A"
"1641","A","A","A","A"
"1642","A","A","A","A"
"1643","A","A","A","A"
"1644","A","A","A","A"
"1645","A","A","C","A"
"1646","A","A","A","A"
"1647","A","A","A","A"
"1648","A","A","A","A"
"1649","A","A","A","A"
"1650","A","A","A","A"
"1651","A","A","A","A"
"1652","A","A","C","A"
"1653","A","A","C","A"
"1654","A","A","C","A"
"1655","A","A","C","A"
"1656","A","A","A","A"
"1657","A","A","C","C"
"1658","A","A","C","C"
"1659","A","A","C","C"
"1660","A","A","C","C"
"1661","A","A","C","C"
"1662","A","A","C","C"
"1663","A","A","C","C"
"1664","A","A","C","C"
"1665","A","A","C","C"
"1666","A","A","C","C"
"1667","A","A","C","C"
"1668","A","A","C","C"
"1669","A","A","C","C"
"1670","A","A","C","C"
"1671","A","A","C","C"
"1672","A","A","C","C"
"1673","A","A","C","C"
"1674","A","A","C","C"
"1675","A","A","C","C"
"1676","A","A","C","C"
"1677","A","A","C","C"
"1678","A","A","C","C"
"1679","A","A","C","C"
"1680","A","A","C","C"
"1681","A","A","C","C"
"1682","A","A","C","C"
"1683","A","A","C","C"
"1684","A","A","C","C"
"1685","A","A","C","C"
"1686","A","A","C","C"
"1687","A","A","C","A"
"1688","A","A","C","A"
"1689","A","A","A","A"
"1690","A","A","A","A"
"1691","A","A","A","A"
"1692","A","A","A","A"
"1693","A","A","A","A"
"1694","A","A","C","C"
"1695","A","A","A","A"
"1696","A","A","A","C"
"1697","A","A","A","A"
"1698","A","A","A","A"
"1699","A","A","A","A"
"1700","A","A","A","A"
"1701","A","A","C","C"
"1702","A","C","A","A"
"1703","A","C","C","C"
"1704","A","A","A","A"
"1705","A","A","A","A"
"1706","A","B","B","B"
"1707","A","A","B","B"
"1708","A","A","B","B"
"1709","A","A","B","B"
"1710","A","A","B","B"
"1711","A","E","B","B"
"1712","A","A","E","B"
"1713","A","A","E","E"
"1714","A","A","E","E"
"1715","A","A","E","E"
"1716","A","B","B","B"
"1717","A","B","B","B"
"1718","A","B","B","B"
"1719","A","B","B","B"
"1720","A","B","B","B"
"1721","A","B","B","B"
"1722","A","B","B","B"
"1723","A","B","B","B"
"1724","A","B","A","A"
"1725","A","A","A","A"
"1726","A","A","A","A"
"1727","A","A","A","A"
"1728","A","A","C","C"
"1729","A","A","C","C"
"1730","A","A","C","C"
"1731","A","A","C","C"
"1732","A","A","C","C"
"1733","A","A","C","C"
"1734","A","C","A","A"
"1735","A","C","C","C"
"1736","A","A","C","C"
"1737","A","A","C","C"
"1738","A","A","A","A"
"1739","A","C","C","C"
"1740","A","A","C","C"
"1741","A","C","C","C"
"1742","A","B","C","C"
"1743","A","B","C","C"
"1744","A","B","C","C"
"1745","A","B","C","C"
"1746","A","A","B","B"
"1747","A","A","B","B"
"1748","A","A","B","B"
"1749","A","A","A","A"
"1750","A","A","C","A"
"1751","A","A","B","A"
"1752","A","B","B","A"
"1753","A","B","B","B"
"1754","A","A","B","B"
"1755","A","A","E","B"
"1756","A","A","E","B"
"1757","A","A","A","A"
"1758","A","A","A","A"
"1759","A","A","A","A"
"1760","A","A","A","A"
"1761","A","A","A","A"
"1762","A","A","A","A"
"1763","A","A","A","A"
"1764","A","A","A","A"
"1765","A","A","A","A"
"1766","A","A","A","A"
"1767","A","A","A","A"
"1768","A","A","A","A"
"1769","A","A","A","A"
"1770","A","A","A","A"
"1771","A","A","A","A"
"1772","A","A","A","A"
"1773","A","A","A","A"
"1774","A","A","A","A"
"1775","A","A","A","A"
"1776","A","A","A","A"
"1777","A","A","A","A"
"1778","A","A","A","A"
"1779","A","A","A","A"
"1780","A","A","A","A"
"1781","A","A","A","A"
"1782","A","A","A","A"
"1783","A","A","A","A"
"1784","A","A","A","A"
"1785","A","A","A","A"
"1786","A","A","A","A"
"1787","A","A","A","A"
"1788","A","A","A","A"
"1789","A","A","A","A"
"1790","A","A","A","A"
"1791","A","A","A","A"
"1792","A","A","A","A"
"1793","A","A","A","A"
"1794","A","A","A","A"
"1795","A","A","A","A"
"1796","A","A","A","A"
"1797","A","A","A","A"
"1798","A","A","A","A"
"1799","A","A","A","A"
"1800","A","A","A","A"
"1801","A","A","A","A"
"1802","A","A","A","A"
"1803","A","A","A","A"
"1804","A","A","A","A"
"1805","A","A","A","A"
"1806","A","A","A","A"
"1807","A","A","A","A"
"1808","A","A","A","A"
"1809","A","A","A","A"
"1810","A","A","A","A"
"1811","A","A","A","A"
"1812","A","A","A","A"
"1813","A","A","A","A"
"1814","A","A","A","A"
"1815","A","A","A","A"
"1816","A","A","A","A"
"1817","A","A","A","A"
"1818","A","A","A","A"
"1819","A","A","A","A"
"1820","A","A","A","A"
"1821","A","A","A","A"
"1822","A","A","A","A"
"1823","A","A","A","A"
"1824","A","A","A","A"
"1825","A","A","A","A"
"1826","A","A","A","A"
"1827","A","A","A","A"
"1828","A","A","A","A"
"1829","A","A","A","A"
"1830","A","A","A","A"
"1831","A","A","A","A"
"1832","A","A","A","A"
"1833","A","A","A","A"
"1834","A","A","A","A"
"1835","A","A","A","A"
"1836","A","A","A","A"
"1837","A","A","A","A"
"1838","A","A","A","A"
"1839","A","A","A","A"
"1840","A","A","A","A"
"1841","A","A","A","A"
"1842","A","A","A","A"
"1843","A","A","A","A"
"1844","A","A","A","A"
"1845","A","A","A","A"
"1846","A","A","A","A"
"1847","A","A","A","A"
"1848","A","A","A","A"
"1849","A","A","A","A"
"1850","A","A","A","A"
"1851","A","A","A","A"
"1852","A","A","A","A"
"1853","A","A","A","A"
"1854","A","A","A","A"
"1855","A","A","A","A"
"1856","A","A","A","A"
"1857","A","A","A","A"
"1858","A","A","A","A"
"1859","A","A","A","A"
"1860","A","A","A","A"
"1861","A","A","A","A"
"1862","A","A","A","A"
"1863","A","A","A","A"
"1864","A","A","A","A"
"1865","A","A","A","A"
"1866","A","A","A","A"
"1867","A","A","A","A"
"1868","A","A","A","A"
"1869","A","A","A","A"
"1870","A","A","A","A"
"1871","A","A","A","A"
"1872","A","A","A","A"
"1873","A","A","A","A"
"1874","A","A","A","A"
"1875","A","A","A","A"
"1876","A","A","A","A"
"1877","A","A","A","A"
"1878","A","A","A","A"
"1879","A","A","A","A"
"1880","A","A","A","A"
"1881","A","A","A","A"
"1882","A","A","A","A"
"1883","A","A","A","A"
"1884","A","A","A","A"
"1885","A","A","A","A"
"1886","A","A","A","A"
"1887","A","A","A","A"
"1888","A","A","A","A"
"1889","A","A","A","A"
"1890","A","A","A","A"
"1891","A","A","A","A"
"1892","A","A","A","A"
"1893","A","A","A","A"
"1894","A","A","A","A"
"1895","A","A","A","A"
"1896","A","A","A","A"
"1897","A","A","A","A"
"1898","A","A","A","A"
"1899","A","A","A","A"
"1900","A","A","A","A"
"1901","A","A","A","A"
"1902","A","A","A","A"
"1903","A","A","A","A"
"1904","A","A","A","A"
"1905","A","A","A","A"
"1906","A","A","A","A"
"1907","A","A","A","A"
"1908","A","A","A","A"
"1909","A","A","A","A"
"1910","A","A","A","A"
"1911","A","A","A","A"
"1912","A","A","A","A"
"1913","A","A","A","A"
"1914","A","A","A","A"
"1915","A","A","A","A"
"1916","A","A","A","A"
"1917","A","A","A","A"
"1918","A","A","A","A"
"1919","A","A","A","A"
"1920","A","A","A","A"
"1921","A","A","A","A"
"1922","A","A","A","A"
"1923","A","A","A","A"
"1924","A","A","A","A"
"1925","A","A","A","A"
"1926","A","A","A","A"
"1927","A","A","A","A"
"1928","A","A","A","A"
"1929","A","A","A","A"
"1930","A","A","A","A"
"1931","A","A","A","A"
"1932","A","A","A","A"
"1933","A","A","A","A"
"1934","A","A","A","A"
"1935","A","A","A","A"
"1936","A","A","A","A"
"1937","A","A","A","A"
"1938","A","A","A","A"
"1939","A","A","A","A"
"1940","A","A","A","A"
"1941","A","A","A","A"
"1942","A","A","A","A"
"1943","A","A","A","A"
"1944","A","A","A","A"
"1945","A","A","A","A"
"1946","A","A","A","A"
"1947","A","A","A","A"
"1948","A","A","A","A"
"1949","A","A","A","A"
"1950","A","A","A","A"
"1951","A","A","A","A"
"1952","A","A","A","A"
"1953","A","A","A","A"
"1954","A","A","A","A"
"1955","A","A","A","A"
"1956","A","A","A","A"
"1957","A","A","A","A"
"1958","A","A","A","A"
"1959","A","A","A","A"
"1960","A","A","A","A"
"1961","A","A","A","A"
"1962","A","A","A","A"
"1963","A","A","A","A"
"1964","A","A","A","A"
"1965","A","A","A","A"
"1966","A","A","A","A"
"1967","A","A","A","A"
"1968","A","A","A","A"
"1969","A","A","A","A"
"1970","A","A","A","A"
"1971","A","A","A","A"
"1972","A","A","A","A"
"1973","A","A","A","A"
"1974","A","A","A","A"
"1975","A","A","A","A"
"1976","A","A","A","A"
"1977","A","A","A","A"
"1978","A","A","A","A"
"1979","A","A","A","A"
"1980","A","A","A","A"
"1981","A","A","A","A"
"1982","A","A","A","A"
"1983","A","A","A","A"
"1984","A","A","A","A"
"1985","A","A","A","A"
"1986","A","A","A","A"
"1987","A","A","A","C"
"1988","A","A","A","A"
"1989","A","A","A","C"
"1990","A","A","A","A"
"1991","A","A","A","A"
"1992","A","A","A","A"
"1993","A","A","A","A"
"1994","A","A","A","A"
"1995","A","A","A","A"
"1996","A","A","A","A"
"1997","A","A","A","C"
"1998","A","A","A","A"
"1999","A","A","A","A"
"2000","A","A","A","A"
"2001","A","A","A","A"
"2002","A","A","A","A"
